de	14459520
que	14421005
no	12379505
a	9549646
la	9125471
el	7531226
y	7128745
es	6993497
en	6817324
lo	6041793
un	5605577
por	4454673
qué	4166708
me	3927712
una	3846322
los	3069193
se	3058120
te	3034375
con	3028045
para	2832100
está	2433246
mi	2403204
pero	2369484
sí	2350514
si	2348665
bien	2045290
eso	2029720
su	2005512
las	2001203
yo	1915934
del	1647872
como	1630651
aquí	1625090
tu	1618746
al	1549489
más	1503527
le	1432173
esto	1297847
todo	1296897
ya	1115265
estoy	1092574
ahora	1088174
muy	1086248
ha	1071928
esta	1051900
así	1050332
vamos	1049315
algo	1039192
hay	1014288
bueno	1012700
tengo	954371
él	931487
cuando	931329
estás	917354
sé	911639
tú	906053
nos	866968
nada	863844
cómo	862349
este	858931
o	843972
he	820376
ser	819688
tiene	807065
puedo	806048
ella	800671
quiero	798831
hacer	794408
fue	781449
gracias	779503
vez	767227
era	765725
soy	745166
sólo	741588
todos	686692
porque	685059
son	671394
tienes	670767
creo	651433
voy	639418
sabes	636739
estaba	636659
puede	631326
eres	630024
ese	624205
usted	618844
entonces	609938
hola	601523
solo	590343
verdad	589565
casa	587832
tan	573916
quién	566465
sus	562087
tiempo	556996
dos	556427
esa	553442
nunca	549997
dónde	539643
va	535397
oh	532776
favor	527629
mucho	516361
mí	515655
quieres	515465
siento	512907
señor	507728
mejor	500478
hace	495352
has	492533
decir	492098
también	488057
sobre	478020
dios	476939
sin	474770
tenemos	473895
están	471887
ti	470358
puedes	463318
ver	462775
hombre	460084
vida	453649
alguien	447141
cosas	424801
siempre	424363
hasta	423321
ahí	422871
ir	411198
años	408547
antes	405555
estar	402369
ni	401980
poco	397739
día	395131
uno	393047
noche	391078
hecho	391011
mis	385798
estamos	376563
otra	368984
acuerdo	367329
trabajo	363747
nosotros	357836
parece	355615
gente	354586
sea	352790
padre	351051
mira	349779
mismo	347834
dijo	342900
nadie	339772
quiere	332148
podría	329332
hablar	327201
vas	327127
ellos	323892
sr.	321637
tal	317926
pasa	315529
fuera	311571
después	311500
han	308501
desde	303620
dinero	300518
mundo	298208
claro	296584
momento	294559
les	294439
tener	292932
estado	292015
otro	290565
había	289157
mañana	283391
tenía	282966
madre	281646
vale	280447
lugar	280315
haciendo	278317
donde	277524
seguro	277231
sabe	273895
podemos	272425
tus	271677
espera	270741
nuevo	269895
sido	269505
cosa	269054
hijo	267856
allí	267215
menos	263837
tipo	262340
amigo	258356
gran	257648
nuestro	254046
mujer	249627
mamá	247700
luego	245811
papá	243251
días	243003
dice	240795
hoy	240395
tres	239782
buena	238330
necesito	237654
dije	235936
oye	234324
gusta	233367
quería	230602
será	230159
haber	229602
parte	229038
todas	227146
crees	225748
buen	224802
conmigo	224527
nombre	222406
mierda	221567
nuestra	221503
mal	220024
debe	218223
realmente	217847
estas	216844
aún	215129
mío	212096
toda	211746
hacerlo	209901
cada	209674
visto	206949
importa	203118
contigo	202208
tienen	200708
hemos	200028
razón	198832
alguna	198263
tanto	197519
saber	196610
hizo	196192
veces	195756
serio	194846
ven	193452
idea	193369
eh	193299
tarde	191883
problema	189963
hora	189851
cierto	189653
dicho	187895
quien	187133
demasiado	182668
amor	182326
entre	181114
ve	179427
pasado	178763
familia	177748
estos	176532
policía	175471
debería	175394
ustedes	174241
chica	173210
esos	171237
chicos	170008
cuenta	169714
haces	166985
todavía	166624
salir	165591
algún	163790
vaya	162833
unos	162525
veo	162326
amigos	160684
hermano	159678
pensé	159438
sabía	156439
cabeza	156069
ah	156002
cariño	153353
digo	153149
van	153024
hombres	151647
buenas	151571
somos	151256
cualquier	150946
forma	150750
mientras	150383
lado	149162
debo	148975
sería	148309
caso	148273
pueden	148183
pasó	145810
primera	145110
genial	145028
chico	145009
supuesto	144428
hice	144174
pues	143870
adiós	143677
muchas	143007
personas	141945
señora	141893
volver	141009
esas	140885
quizá	140794
contra	140485
camino	140092
durante	139987
hablando	139007
manera	137722
muerto	137301
persona	136985
rápido	136953
cuál	136406
ayuda	136155
historia	135924
iba	135256
supongo	134885
nueva	134490
entiendo	134138
dentro	133954
casi	133614
puerta	133533
ves	133094
pasar	131693
primero	131298
significa	130774
semana	130555
hacia	130000
quizás	129544
espero	129454
juntos	129353
año	128910
niños	128856
pronto	128135
tío	127895
suerte	127246
ciudad	126710
siquiera	126506
feliz	125692
venir	124376
hija	124289
gustaría	124196
minutos	123912
cuánto	123138
os	122754
hey	122432
muerte	122057
dejar	121779
realidad	121027
deja	120259
problemas	120138
vi	119856
da	119199
importante	119177
dijiste	119038
corazón	118685
miedo	118624
jefe	118458
agua	117654
haré	117579
justo	117044
horas	116873
poder	115246
buenos	115064
esposa	114925
manos	114921
debes	114812
viene	114395
venga	114109
nuestros	114018
ojos	113772
adelante	113192
encontrar	113028
mano	112665
cinco	112532
niño	112512
ninguna	112227
otros	112169
cara	111953
cuidado	111524
bajo	111241
cerca	110690
viejo	110403
déjame	109679
noches	109592
bastante	109431
fin	109402
tomar	109183
único	108435
misma	108033
escucha	107286
ningún	107193
suficiente	107106
punto	106940
cuándo	106920
sigue	106764
haya	106729
equipo	106584
grande	106057
necesita	105889
llegar	105719
incluso	105304
algunos	105052
doctor	104991
difícil	104985
aunque	104655
hubiera	104473
primer	104138
coche	103946
hago	103901
clase	103827
cuatro	103805
mas	103445
dices	103279
pequeño	103016
llama	102848
toma	102733
hiciste	102722
allá	102642
última	102333
arriba	102254
tierra	102197
guerra	101887
pensar	101695
pueda	101487
igual	101272
loco	100021
sangre	99844
mujeres	99536
vuelta	99529
fui	99366
trabajar	99262
tenido	99237
juego	99041
deberías	98960
cuerpo	98410
e	96622
algunas	96075
entrar	95899
cree	95859
podía	95527
debemos	95445
oportunidad	95375
teléfono	95015
necesitamos	94964
final	94883
listo	94769
fiesta	94739
muchos	94250
estabas	94097
quieren	94018
vete	93782
auto	93654
dar	92706
vivir	92629
posible	92449
ok	92398
hermana	92291
número	92183
meses	92062
exactamente	91598
culpa	91506
abajo	91298
escuela	90725
ido	90670
fuerte	90226
diciendo	90048
habla	90023
esté	89826
ello	89741
pregunta	89617
chicas	89467
eran	89418
unas	89043
pasando	88887
atrás	88877
malo	88555
capitán	88550
sra.	88400
bebé	88307
segundo	88232
sabemos	87714
mayor	87707
comida	87661
morir	87614
conozco	87429
dame	87200
fácil	87099
comer	86671
vino	86406
lista	86033
haga	85884
necesitas	85706
hijos	85020
probablemente	84911
padres	84855
habitación	84704
creer	84624
pensando	84438
fueron	84181
dime	84079
trata	83906
buscando	83655
tuve	83608
tampoco	83595
amo	83156
joven	82919
podrías	82328
sola	82229
par	81901
única	81808
hacen	81807
seguir	81723
dr.	81308
simplemente	80350
dicen	80310
medio	80278
puta	80176
saben	79988
sentido	79686
hagas	79398
segura	79393
esperar	79115
lejos	79091
arma	78974
alto	78496
pequeña	78191
dólares	77319
seis	77064
estaban	76916
seguridad	76807
maldita	76765
estuvo	76639
preocupes	76606
palabra	76589
esperando	76353
queda	76150
oficina	75697
matar	75652
iré	75521
cama	75441
además	75259
último	75205
oído	75123
habría	74848
estará	74836
dio	74745
recuerdo	74344
siendo	74265
acerca	74051
tenga	73994
luz	73886
correcto	73881
ud.	73708
demonios	73485
nuestras	73354
verte	73227
dormir	73064
sitio	73036
ayudar	72837
conseguir	72697
di	72555
marido	72210
paz	72000
idiota	71856
plan	71640
dado	71249
cuanto	71197
peor	70692
murió	70466
pueblo	70465
vivo	70329
venido	70151
john	69978
basta	69973
paso	69865
deberíamos	69574
música	69241
diga	68941
minuto	68878
anoche	68870
llamar	68861
piensa	68552
país	68539
digas	68227
rey	67803
perdón	67516
mucha	67426
falta	67152
pienso	67140
diablos	67119
perdido	66882
niña	66672
señorita	66491
diez	66429
lleva	66407
hospital	66316
grandes	66186
maldito	66025
otras	65924
llamado	65650
hacemos	65535
llevar	65446
fuego	65442
aqui	65202
tuvo	65130
poner	64740
calle	64675
acaba	64600
prueba	64593
increíble	64527
real	64511
libro	64445
orden	64437
semanas	64300
especial	64240
mía	64132
café	63914
duro	63800
empezar	63463
afuera	63387
queremos	63319
perro	63070
cielo	62981
jack	62965
puesto	62949
viaje	62667
detrás	62621
cuarto	62590
querida	62549
haría	62547
preguntas	62505
piensas	62433
querido	62425
libre	62421
buscar	62319
cual	62288
diré	62193
suena	62170
jugar	62132
cambio	62106
película	61985
millones	61876
habrá	61821
llamada	61791
resto	61752
vemos	61545
extraño	61249
mala	61177
presidente	61090
srta.	60636
irme	60622
ropa	60542
perder	60378
vuelve	60172
agente	60171
palabras	60090
información	60090
raro	60086
hará	59965
entiendes	59914
éste	59792
trabajando	59674
tratando	59643
general	59593
trato	59469
usar	59267
perfecto	59208
derecho	59164
modo	59041
ayer	59013
