AVERTS	-1
Agresyviai	-2
Angers	-3
Apkabinimai	2
Arsehole	-4
Atkaklus	2
Atstumtas	-1
Avarija	-2
Avenged	-2
Avenging	-2
Bailīgs	-2
Banalus	-2
Blockbuster	3
Clueless	-2
Cocksucker	-5
Czarujący	3
Deformacija	-2
Deklamator	-3
Despotycznie	-3
Dirgina	-3
Doprowadzający į wściekłości	-2
Dour	-2
Draugystė	2
Droseliai	-2
Dūminis	-1
Embarrasses	-2
Enchanted	2
ErrorWithTranslation	-1
FIFO	-2
FTW	3
FUD	-3
Fagot	-3
Fuckers	-4
Fuckin	-4
Gelbėtojas	4
Giedras	2
Goofy	-2
Greenwashing	-3
Gresmė	-2
Harms	-2
Haters	-3
Hates	-3
Haunts	-1
Humoras	2
Išeiti	-2
Iškraipymus	-2
Išsiųsti tremtyje	-2
Ištikimas	3
Juokas	3
Jėzus	1
Kaip	2
Karštis	-1
Keršytojas	-2
Kieti dalykai	3
Kilniai	3
Kinder	2
Konkurencinis	2
Kudos	3
Kvailys	-3
LMFAO	4
Labas rytas	1
Lankomumo	-2
Lietusmētelis	2
Maloniai	2
Malšino	3
Maskavimo	-1
Monotonny	-2
Motherfucking	-5
Muštynės	-1
Męczący	-2
Narcisizmas	-2
Naujokas	-2
Ne dvasia	-2
Neatsispiriamas	2
Nebaigtas	-1
Necienīgs	-2
Nedalyvavimas	-2
Nemalonus	-3
Nemīlams	-2
Neparlamentārs	-2
Nesąžininga	-2
Nesąžiningi	-2
Neteisėtas	-2
Neįtraukti	-1
Niedorzeczność	-2
Niehigieniczny	-2
Niūri	-2
Nuleidimas į gręžinių spaudžiant	-2
Nuotykiai	2
Nuoširdus	3
Nusivylimas	-2
OKS	2
Oho	4
Oi	-2
Okpienie	-2
Ospały	-2
Ouch	-2
Outreach	2
Paaiškinti	2
Pabegti	-1
Pablogėja	-2
Padarytą	-2
Padovanok dovaną Pasiūlyk savaitės	-2
Paguodos	2
Pamiršau	-1
Paniekos	-2
Pasirinktą	1
Patenkinta	2
Patyčios	-2
Pavojingumo	-2
Pažeisti	-2
Pergalės	4
Perimti kamuoliai	-2
Prašom	1
Priešingu	-2
Prieštaringas	-1
Priima sprendimą	2
Priimamos	1
Profiliniai	-2
Pseudomokslas	-3
ROTFL	4
Raminančią	2
Rants	-3
Ratio	2
Rekomenduojamas	2
Rinktin	-2
Rozdrażniony	-2
Rozjątrzony	-2
Samogwałt	-2
Sapīcis	-2
Saunus	1
Skausmas	-2
Skubus atvėjis	-2
Skundai	-2
Slėpti	-1
Smegenų plovimas	-3
Solidarumas	2
Spąstai	-2
Stabs	-2
Stank	-2
Stiprina	2
Strikers	-2
Stulbinantis	3
Sukčiavimas	-3
Super	3
Sutrikimas	-2
Sutrumpinimas	-2
Sveikiname	2
Sveikinimai	2
Sveikinu	2
Sėkmė	4
Taip	1
Teigia	2
Tinkamą	2
Trukdymas	-2
Tryumfujący	3
Twat	-5
Tyran	-3
Tyrannic	-3
Tyčiotis	-2
Užsikrečiama	-2
Užsikrečiama parazitams	-2
VVG	-2
Vedėjas	-1
Vitriola	-3
Vėžys	-1
WINWIN	3
WTF	-4
Xo	3
Zagłodzony	-2
abdukcija	-2
abejingas	-2
abejingumas	-2
abejojimas	-1
abejojo	-1
abejonių	-1
abejonė	-1
abejotinas	-1
absorbuojamas	1
adoringly	3
afera	-3
affectionateness	3
agonises	-3
agonizes	-3
agresija	-2
agresijos	-2
agresyvumas	-2
agresyvus	-2
aimana	-2
aistra	2
aistringas	2
aiškiai	1
aiškumas	2
aiškus	1
akcijos	1
akinantis	3
aklas	-1
aklavietė	-2
akredituotas	-2
aktyvai	2
aktyvus	1
akėčios	-1
alarmists	-2
aleliuja	3
alergiškas	-2
alkis	-2
altruistinis	2
ambicingas	2
amžinai žaliuojantis augalas	2
anekdotai	2
anekdotas	2
antagonistinis	-2
antsvoris	-1
apatija	-3
apatiškas	-3
apdovanojimai	3
apdovanojimas	3
apdovanotas	3
apdovanoti	2
apeshit	-3
apgailestaudama	-3
apgailestaudamas	-2
apgailestauja	-2
apgailestaujantis	-2
apgailestauti	-2
apgailestavo	-3
apgailestavo,	-2
apgailėtinai	-3
apgaudinėja	-3
apgaudinėti	-3
apgaule	-3
apgaulingas	-3
apgaulė	-2
apgauti	-2
apgavikiškas	-4
apgavikiškumas	-4
apgavo	-3
apiplėšdami	-2
apiplėšimas	-2
apiplėšti	-2
apkabinimas	2
apkabinti	1
apkalta	-3
apkaltinti	-2
apklausa	-1
apkūnus	2
aplaidumas	-2
aplaistytas	-2
apleistas	-2
apleisti	-2
aplodismentų	2
apmaudas	-2
apmaudu	-2
apmažinti	-2
apnikti	-2
apokaliptinio	-2
appeases	2
apribojantis	-1
apribojimas	-1
apribotas	-2
apriboti	-2
apsaugo	1
apsaugo nuo	-2
apsaugoti	1
apsimesti	-1
apsimeta	-1
apsimetėlis	-2
apsirengę	-2
apsišvietęs	2
apskretėlė	-5
apsunkina	-2
apsunkinimas	-2
apsvaigęs	-1
apsėstas	2
apsėstos	1
apviliantis	-2
apšviesti	2
apšviečia	2
ardančių	-2
ardomasis	-2
ardyti	-2
arogantiškas	-2
asilas	-4
assfucking	-4
ataka	-1
atatrankos jėga	-3
atatrank~	-3
ataugų	2
atbaidantis	-2
atbukimas	-2
atgaivina	2
atgimti	2
atidedanti	-1
atidedantį	-1
atidėtas	-1
atidėti	-1
atima	-2
atimti	-2
atitinka	2
atitraukia	-2
atitraukti	-2
atkaklus	-2
atkalbinėjo	-2
atkuria	1
atkurta	1
atkurti	1
atlaidus	2
atleidžia	2
atleidžiamas	2
atleisdami	2
atleista	2
atleistas	2
atleisti	2
atliekos	-1
atliktas	2
atlikti	2
atlygis	2
atmesta	-1
atmestas	-2
atmesti	-1
atmeta	-1
atmetimas	-2
atmetė	-2
atnaujinti	1
atodūsis	-2
atospyris	-1
atpirkimo ožiai	-2
atpirkimo ožys	-2
atrakcionai	2
atrakcionas	2
atraminis	1
atramos	2
atrėmė	-2
atsakingas	2
atsakomybė	1
atsargiai	2
atsargumas	2
atsargus	2
atsibodo	-3
atsidavimas	2
atsidavimo	2
atsidavęs	3
atsiduso	-2
atsikeršyti	-2
atsikrato	-1
atsilieka	-2
atsilikimas	-1
atsiliko	-2
atsilikusi	-2
atsinaujinimo	1
atsipalaidavęs	2
atsiprašau	-1
atsiprašo	-1
atsiprašymas	-1
atsiprašyti	-1
atsiprašė	-1
atsisako	-2
atsisakymas	-2
atsisakymus	-2
atsisakyti	-2
atsisakė	-2
atsiskaitymas	1
atsistatydina	-1
atsistatydinantis	-1
atsistatydinęs	-1
atsitiktinis	-2
atskambis	-2
atskiras	-1
atskleidžia	-1
atskleisti	-1
atsparus	2
atstumiantis	-2
atstumtas	-2
atsukti	-2
atėmimas	-3
atšaukia	-1
atšaukimas	-3
atšauktas	-1
atšaukti	-1
atšiaurių	-2
augantis	1
augimas	2
auka	2
aukojimas	2
aukos	-3
auksas	2
aukščiausias	4
aura	1
avarija	-2
avarijų	-2
avenges	-2
axed	-1
ašaros	-2
badas	-2
badaujantis	-2
badauti	-2
baikštus	-2
bailiai	-2
bailys	-2
baiminasi	-2
baimingas	-2
baimė	-2
baimės	-2
baisiai	-2
baisu	-2
baisus	-2
bamboozled	-2
bamboozles	-2
bankrotas	-3
bankster	-3
bara	-3
barbaras	-2
barbariška	-2
barbariškas	-2
barimas	-2
barjeras	-2
barti	-3
bauda	2
baudos	-2
baudžia	-2
baudžiamas	-2
baudžiamasis	-2
baudžiamasis persekiojimas	-1
baugiai	-2
baugina	-2
bauginanti	-2
bauginantis	-3
baugino	-2
baugštus	-2
bausmė	-2
bausti	-2
be rūpesčių	1
bebaimis	2
bebaimiškumas	2
bedantis	-2
bedarbis	-1
beginklis	-2
bejėgis	-2
belittled	-2
benamis	-2
beprasmis	-2
beprasmiškas	-2
beprotiškai	-3
beprotybė	-2
bereaves	-2
bergždžias	-2
besiūlių	2
bevaikis	-2
bevaisis	-2
bevertis	-2
beviltiškas	-2
beviltiškumas	-2
beširdis	-2
bijodami	-2
bijojimas	-2
bitterest	-2
bjaurisi	-3
bjaurumas	-3
bjaurus	-2
bjaurybė	-5
bjaurėjosi	-3
bla	-2
blackmails	-3
blaivykla	1
blizgučiai	3
blogai	-2
blogai elgtis	-2
blogas	-3
blogašiknis	-3
blogiau	-3
blogiausia	-3
blogo elgesio	-2
blogumas	-3
blogėja	-2
blokada	-2
blokai	-1
blokas	-1
blokavimo	-1
blokus	-2
boikotai	-2
boikotas	-2
boikotavo	-2
boikotuoja	-2
bomba	-1
brandus	2
brangakmenis	1
brangenybės	1
brangiai	3
branginamų	2
brangus	-2
brangusis	2
braveness	2
bravura	3
brilliances	3
bruto	-2
bruzdus	-2
budrus	3
bučinys	2
bylinėjimasis	-1
bėda	-2
būgštavimas	-2
cenzoriai	-2
cenzūruojamas	-2
cenzūruoti	-2
cha cha	3
chagrined	-2
chaosas	-2
chaotiškas	-2
charizma	2
charmless	-3
chastising	-3
cheats	-3
chided	-3
chides	-3
chiding	-3
chuliganai	-2
chuliganas	-2
chuliganizmas	-2
cinikas	-2
cinizmas	-2
ciniškas	-2
cocksuckers	-5
conflictive	-2
consolable	2
contagions	-2
courageousness	2
crazier	-2
craziest	-2
criminated	-3
criminates	-3
dailiai	2
dalijamasi	1
dalis	1
damn gera	4
dangaus	4
dangun žengimas	2
dangus	2
daug juoko	3
daug supaprastinti	-2
daugiau	3
defektai	-3
defektas	-3
defektinis	-3
deformacijos	-2
deformuotas	-2
defrauds	-3
degraduoti	-2
dehumanized	-2
dehumanizes	-2
dehumanizuoti	-2
deimantas	1
deja	-1
dejavimas	-2
dejavo	-2
dejecting	-2
dejects	-2
dejuoja	-2
dejuoti	-2
delsimas	-1
demonstracija	-1
demoralizes	-2
demoralizuoja	-2
demoralizuota	-2
demoralizuoti	-2
dempingo	-2
denjė	-2
denonsuoti	-2
deports	-2
deportuoti	-2
derides	-2
derlingas	2
desperatiškai	-3
dezinformacija	-2
dickhead	-4
didelis	1
didina	1
didinti	1
didysis	3
didžiausias	3
dievas	1
dievina	3
dievinti	3
dilema	-1
dilligence	2
dingsta	-1
dingęs	-2
dipshit	-3
dirgina	-3
dirginti	-3
dirtier	-2
disconsolation	-2
disfunkcija	-2
diskomfortas	-2
diskreditavo	-2
diskriminacinis	-2
diskriminacinė	-2
diskriminuoja	-2
diskriminuojami	-2
diskriminuoti	-2
diskvalifikuotas	-2
disparaged	-2
disrespected	-2
diversija	-2
dodging	-2
dont like	-2
dorybingas	2
dosniai	2
dosnus	2
dotacijos	1
dovana	2
dovanoja	2
dovanoti	2
draudimas	-2
draudžia	-1
draudžiamas	-2
draugas	1
draugiškas	2
draugiškas aplinkai	2
draugiškumas	2
drebantis	-2
drebulys	-2
droselinė sklendė	-2
drovus	-1
drąsa	2
drąsiai	2
drąsuolis	2
drąsus	2
duoklė	2
dušas	-3
dvasia	1
dvejonė	-1
dvejoti	-2
dvokia	-2
dvokiantis	-2
dygus	-3
dėkingas	3
dėkoju	2
dėkoti	2
dėvėti	-1
dūris	-2
džiaugiasi	4
džiaugsmas	3
džiaugsmingai	3
džiaugsmingas	3
džiaugtis	4
džiaugėsi	4
džiugina	3
džiuginantys	2
džiugus	2
džiūgavimas	4
efektyviai	2
efektyvumas	2
ekstaziškas	4
ekstremistai	-2
ekstremistas	-2
elegantiškas	2
elgėsi	-2
empatiškas	2
energingas	3
enrages	-2
enraging	-2
entuziastingas	3
erdvus	1
erzina	-2
erzinantis	-3
erzinti	-2
esminis	1
etinis	2
euforija	3
evacuates	-1
evakuacija	-1
evakuoti	-1
evergreening	-3
evergreenów	2
exasparate	-2
exasperates	-2
excruciatingly	-1
exhilarated	3
exhilarates	3
exultantly	3
fanatikai	-2
fanatikas	-2
fantastinis	4
farsas	-1
fatigues	-2
fašistai	-2
fašistas	-2
fiasko	-3
filantropija	2
finansinė pagalba	-2
fitnesas	1
flagmanas	2
fondas	2
frikin	-2
fuckface	-4
fuckhead	-4
fucktard	-4
fuked	-4
fuking	-4
gabalai	-1
gabenti kontrabanda	-2
gadina	-3
gagged	-2
gaidys	-5
gailestingas	2
gailestingumas	2
gailestis	-2
gaisras	-2
galantiškas	3
galantiškumas	3
gali "T stovėti	-3
galimybes	1
galimybė	2
galimybės	2
galingas	2
galintis	1
galvos skausmas	-2
gana	1
garantija	1
garbinamas	3
garbinimas	3
garbino	3
garbintinas	3
garbė	2
gardas	-2
garsas	1
garsus	2
gauna naudą	2
gebėjimai	2
gebėjimas	2
gedi	-2
gedimai	-2
gedulas	-2
gedėjo	-2
gedėti	-2
geidus	2
geidžiamas	2
gelbsti	2
gelbėjimas	2
genialus	3
geradariai	2
geradarys	2
gerai apsirengęs	2
gerai gynė	3
gerai išvystyta	2
gerai orientuota	2
gerai proporcingas	2
geranoriškumas	3
geras	3
gerbia	2
gerbiamas	2
gerbė	2
gerbėjai	2
geriau	2
geriausia nusispjauti	4
geriausias	3
geriausių	3
gerinti	2
gerovė	3
gerumas	2
giedras	2
gilina	-2
ginčai	-2
ginčas	-2
ginčijama	-2
ginčydama	-2
ginčytinas	-2
giria	3
giriamos	3
girtas	-2
gniuždo	-1
godumas	-3
godus	2
goodlooking	3
goofiness	-2
gr8	3
grakštus	2
grasina	-2
grasinant	-2
grasinantis	-2
grasinti	-2
graudus	-2
gražiai	3
gražuoliai	3
gražus	3
greenwash	-3
greenwasher	-3
greenwashers	-3
greitai	2
gresia	-2
griauna	-2
griežtai	3
griežtas	3
gripas	-2
griuvėsiai	-2
griūva	-2
grobimas	-2
grobstymas	-3
grobuoniškas	-2
grožis	3
grožėtis	3
grubus	-2
grynas	1
gryniausia	1
grėsmingas	3
grėsmė	-2
grėsmės	-2
gręžinys	-2
grūsti	-2
gudrus	2
gynė	2
gynėjai	2
gynėjas	2
gyrė	3
gyvas	2
gyvenvietės	1
gyvybingumas	3
gąsdinančiai	4
gėda	-2
gėdingas	-2
gėris	3
ha,	2
hahahah	3
haplessness	-2
hardier	2
harmonija	2
harmoningai	2
harmoningas	2
heavyhearted	-2
hehe	2
herojai	2
herojiškas	3
