ASSFUCKING	-4
Avengers کی	-2
Cramp کی	-1
Dour میں	-2
ErrorUndefined	-3
FTW	3
FUD	-3
Faker کی	-3
Fuckers کی	-4
Fuckin اور	-4
GR8	3
Hahaha کی	3
Inflicted کی	-2
LMAO	4
LMFAO	4
Memoriam میں	-2
Niggas کی	-5
OVERPROTECTIVE	-2
ROFL	4
Sparkles میں	3
The Panics میں	-3
Uptight کی	-2
WANKER	-3
WTF	-4
XO	3
XOXO	3
XOXOXO	4
aborts	-1
absolves	2
absolving	2
accolade کے	2
acrimonious	-3
adoring کی	3
adoringly	3
affectionateness	3
affronted	-1
aficionados کے	2
aggressiveness کے	-2
agog	2
agonises	-3
agonize	-3
agonizes	-3
amazes ہے	2
apeshit	-3
appeases	2
arsehole	-4
astoundingly	3
astounds	3
bamboozle	-2
bamboozled	-2
bamboozles	-2
bankster	-3
beatific	3
bereaves	-2
bereaving	-2
bitches کے	-5
blithe	2
braveness	2
brilliances	3
carefulness	2
chagrined	-2
charmless	-3
chiding	-3
cocksucker	-5
cocksuckers	-5
colliding کے	-1
collisions سے	-2
conciliates	2
consolable	2
contagions	-2
contaminant	-2
contestable	-2
coziness کے	2
crestfallen	-2
criminate	-3
criminated	-3
criminates	-3
deadening	-2
debonair کے	2
defrauds	-3
degrades ہے	-2
dehumanizes	-2
dejecting	-2
dejects	-2
deports	-2
deriding	-2
detracted	-1
dickhead	-4
diffident	-2
dilligence	2
dipshit	-3
direful	-3
disapproving	-2
disconsolate	-2
disconsolation	-2
disgustful	-3
disoriented کیا	-2
disparaged	-2
disparages	-2
downer	-2
downhearted	-2
droopy	-2
dupery	-2
dysfunction کے	-2
eery	-2
elation کے	3
empathetic کی	2
enrages	-2
enrapture	3
evacuates	-1
evergreening	-3
exaggerates	-2
exasparate	-2
exasperates	-2
exasperating	-2
excruciatingly	-1
exhilarated	3
exhilarates	3
exultantly	3
fagots کے	-3
fainthearted	-2
faking کی	-3
foreclosure کے	-2
fraudulence	-4
frikin	-2
frowning کے	-1
frustrates کرنے	-2
fucker کے	-4
