Ako	2
Angers	-3
Avenged	-2
Avengers	-2
Britka	2
Chromý	-2
FTW	3
FUD	-3
Fuckhead	-4
GR8	3
Glamourous	3
Gratulujem	2
Greets	1
Hra sa meniace	3
Humerous	3
Infested	-2
Ježiš	1
LMAO	4
LMFAO	4
MAS	-2
Manipulácia	-1
Miloval	3
Nebojácny	2
Obľúbené	2
Oks	2
Podivuhodný	3
Pomoc	2
Pozdrav	1
Prepáč	-1
ROTFL	4
Robing	-2
SCHVAĽUJE	2
Savang	-2
Sloboda	2
Starved	-2
Super	3
Užite si to	2
V obľúbených	2
Vďaka	2
WinWin	3
Wow	4
Zabudol	-1
Zlatý klinec	2
Zrušiť	-1
absentees	-1
absentér	-1
absolvoval	2
absolvovaní	2
affectionateness	3
agonises	-3
agresie	-2
agresivita	-2
akceptuje	1
akcie	1
aktíva	2
aktívny	1
aktívum	2
aleluja	3
alergický	-2
altruistický	2
ambivalentný	-1
angažovaný	1
antagonistický	-2
apatia	-3
apatický	-3
apeshit	-3
aplaudovali	2
apokalyptický	-2
appeasement	2
arogantný	-2
assfucking	-4
atentáty	-3
atrakcie	3
atraktívne	2
au	-2
aura	1
autorita	1
averzia	-3
axed	-1
bagatelizoval	-2
bailout	-2
bamboozles	-2
bankrot	-3
bankster	-3
barbar	-2
barbarský	-2
bariéra	-2
bastard	-5
bastardi	-5
baviť	3
bdelý	3
beda	-1
bereaves	-2
bereaving	-2
bez námahy	2
bez peňazí	-2
bezbranný	-2
bezcenný	-2
bezchybne	3
bezchybný	2
bezcitný	-2
bezdomovec	-2
bezduchý	-2
bezmocný	-2
beznádejnosť	-2
beznádejný	-2
bezohľadný	-2
bezpečne	1
bezpečnejšie	2
bezpečnosť	1
bezproblémovo	2
bezradný	-2
bezstarostná	1
bezstarostný	1
bezvýznamný	-2
bezzubý	-2
bezútešný	-2
bezšvový	2
bieda	-2
biedne	-3
biedny	-3
bitie	-1
bitka	-1
bitky	-1
bitterest	-2
bizarné	-2
bičovať	-2
bla	-2
blaho	3
blahoželanie	2
blahoželať	2
blažený	3
blbec	-4
blbo	-2
blbosť	-3
blok	-1
blokovanie	-1
bloky	-1
blokáda	-2
blázni	-2
bláznivejšie	-2
bláznivý	-2
bláznivý nápad	-2
blázon	-3
bodnutie	-2
bodol	-2
boh	1
bohato	2
bohatstvo	3
bohatý	2
bohatší	2
boj	-1
boja	-2
bojazlivý	-2
bojkot	-2
bojkotoval	-2
