آسف	-1
آفاق	1
آمال	2
آمن	1
آهات	-2
أبرئ	2
أبغض	-3
أبكم	-3
أبله	-3
أثار	3
أثنى الأعضاء	2
أجبرت	-1
أجهض	-1
أجوف	-1
أحب	2
أحبط	-2
أحبطت	-2
أحلام	1
أحلك	-2
أحلى	3
أحمق	-3
أخاذة	3
أخضر	-1
أخطاء	-2
أخفى	-1
أخلاقي	2
أداء اليمين الدستورية	-2
أداؤهم	-2
أدنى	-1
أذكى	2
أذى	-2
أربك	-2
أرجع للخلف قلص	-2
أرعن	-2
أرهب	-3
أروع	3
أزعج	-2
أزمة	-3
أساء	-1
أساء التصرف	-2
أساء الفهم	-2
أساء تصنيف	-2
أساءت التصرف	-2
أسطورة	-1
أسعد	3
أسكت	-2
أسوأ	-3
أسير	-2
أسيرا	3
أشاد	2
أشد قسوة	-2
أشرف	2
أشياء رائعة	3
أصدق	2
أصم	-1
أطلال	-2
أطلق النار	-1
أطلقت	1
أعاق	-2
أعجوبة	3
أعداء	-2
أعدت	1
أعرج	-2
أعشق	3
أعظم	3
أعلى	4
أعمال الشغب	-2
أغضب	-3
أفشى سرا	-3
أفضل	2
أفضل لعنة	4
أفطس	-2
أفقر	-2
أقذر	-2
أقسم	-2
أقسى	-2
أقوى	2
أكبر	3
أكثر أمانا	2
أكثر ذكاء	2
أكثر صلابة	2
أكد	-2
ألحق	-2
ألفة	2
ألمع	2
ألهم	2
أمل	2
أملس	2
أمية	-2
أناقة	2
أناني	-3
أنانية	-3
أنب	-2
أنصار	1
أنفلونزا	-2
أنقى	1
أنيق	3
أنين	-2
أهان	-2
أهلا بك	2
أهمية	2
أي صوت للتعبير عن الألم	-2
أيد	2
إبعاد	-1
إثارة	-1
إثقال كاهل	-2
إثم	-3
إجمالي	-2
إجهاد	-1
إحباط	-1
إحسان	2
إخفاء	-1
إخفاق	-2
إخلاء	-1
إخلاص	2
إدانة	-2
إذلال	-3
إرهاب	-3
إرهابي	-2
إزعاج	-2
إساءة	-3
إساءة استخدام	-2
إسقاط	-1
إشباع	2
إشراق	2
إصابات	-2
إصابة	-2
إضراب	-1
إطراء	2
إعاقة	-2
إعجاب شديد	2
إعفاء	2
إغاظة	-2
إفراط في التصغير	-2
إفلاس	-3
إقناع	1
إكراه	-2
إلحاق	-2
إلزامي	-1
إلغاء	-1
إلقاء اللوم	-2
إلهاء	-2
إلهام	2
إمرأة سليطة	-4
إنتشار العدوي	-2
إنجاز	2
إنذار	-2
إنساني	2
إنسانيتهم	-2
إنسيابي	2
إنقاذ	2
إنكار	-2
إهانة	-2
إهمال	-2
إيجابي	2
إيذاء	-2
إيمان	1
اب	2
اباحي	-3
اباد	-3
ابتزاز	-3
ابتسامات	2
ابتسامة	2
ابتسم	2
ابتغي	-1
ابتكار	1
ابتليت	-1
ابتهاج	2
ابتهج	4
ابد	0
ابراهيم	4
ابرياء	-1
ابن	1
ابن العاهرة	-5
ابناء	-1
ابو	0
ابي	-2
اتباع	0
اتبع	-1
اتخذ	0
اتصال	0
اتفاق	1
اتفق	0
اتكف	-2
اتهام	-3
اتهامات	-2
اتهم	-2
اتي	0
اثار	-2
اثبت	0
اثر	0
اثنين	0
اجاب	-2
اجبر	-2
اجتاحت	-2
اجتمع	-1
اجر	2
اجره	1
اجل	0
اجمع	2
اجمل	1
اجنبي	1
اح	-1
احب	-1
احتاج	0
احتال	-3
احتجاج	-2
احتجاجا	-2
احترام	2
احترم	0
احتضان	2
احتضر	-3
احتفال	3
احتفالات	3
احتفالي	2
احتفظ	-1
احتكار	-2
احتكر	-2
احتل	-2
احتلال	-1
احتمال	1
احتيال	-3
احد	1
احرج	-2
احرق	0
احس	-3
احسن	1
احفظ	2
احم	1
احمد	1
احمر	1
اخ	0
اخاف	-2
اخت	-1
اختار	0
اختارته	1
اختراق	3
اخترق	-1
اختطاف	-2
اختفى	-1
اختل	-2
اختلاس	-3
اختلاف	0
اختلف	0
اختنق	-2
اخجل	0
اخذ	0
اخر	0
اخرج	-1
اخره	3
اخري	0
اخطا	2
اخطر	-3
اخلاء	-1
اخلاص	4
اخوه	0
اخير	0
ادبر	3
ادخل	-1
ادعاء	-2
ادعي	1
ادم	0
ادي	0
اذعة	-3
اذكار	3
اذل	-3
اذن	-1
ار	-1
اراد	-1
اراي	0
ارب	2
اربع	0
ارتجاف	-2
ارتفع	1
ارتكبت	-2
اردن	1
اردوغان	0
ارسل	0
ارض	-1
ارضي	0
ارضيه	-1
ارق	2
ارهاب	-4
ارهابي	-2
ارهب	-3
ازداد	1
ازدحام	-1
ازدراء	-2
ازدهار	3
ازعجت	-2
ازل	1
ازمه	0
ازهر	-1
ازيار	1
اسال	0
استاذ	1
استباقية	2
استبدادي	-3
استبدادية	-3
استبعد	-1
استثناء	-1
استجواب	-1
استخدام	-1
استخف	-2
استدامة	2
استدعاء	-2
استرخاء	2
استرضاء	2
استرضى	2
استضاف	-2
استطاع	0
استعادة	1
استعبد	-2
استعداد	2
استغرب	-5
استغفر	1
استغل	0
استغلال	-2
استفادت	2
استقال	-1
استقاله	2
استقبال	1
استقبل	0
استكشاف	1
استكشافات	1
استمتع	2
استمتعت	2
استمناء	-2
استميحك عذرا	2
استنزفت	-2
استنكار	-2
استنكر	-3
استودع	1
استياء	-2
اسد	0
اسرائيل	-1
اسرائيلي	-2
اسعد	2
اسف	0
اسفر	4
اسكندريه	2
اسلام	0
اسلامي	0
اسلم	1
اسم	0
اسماعيلي	1
اسماعيليه	2
اسمع	0
اسير	-1
اشار	1
اشاعه	0
اشتباك	-2
اشتبكت	-1
اشتكى	-2
اشد	-1
اشرف	0
اشرك	-2
اشفي	3
اشمئزاز	-3
اصاب	0
اصابة	-2
اصبح	2
اصبع	3
اصبهان	-1
اصدار	-1
اصطدام	-2
اصل	0
اصلاح	1
اصلح	3
اضرابات	-2
اضطراب	-2
اضطرابات	-2
اضطهاد	-2
اضطهد	-2
اطرد	-1
اطلع	-1
اطلق	-1
اظهر	-1
اعاد	0
اعادة احياء	2
اعتبر	0
اعتداء	-2
اعتدال	-1
اعتذار	-1
اعتذر	-1
اعتراف	2
اعترف	-1
اعتقاد	1
اعتقال	-2
اعتقالات	-2
اعتقد	0
اعتقل	-1
اعتناق	0
اعتنق	0
اعجاب	3
اعجب	0
اعراب	1
اعز	0
اعطنا	3
اعطي	0
اعظم	1
اعلام	-1
اعلامي	1
اعلان	-1
اعلم	-1
اعلن	-2
اعلي	2
اعمل	0
اغار	0
اغتصاب	-4
اغتيال	-3
اغضب	2
اغلب	0
اغنيه	0
افتتاح	-1
افتتاحخكنيسهخفيخقطرافتتاحكنيسهفيقطر	0
افتدى	2
افتقد	-2
افتي	-3
افريقيا	-1
افسد	-2
افضل	0
اقام	0
اقبال	3
اقتصاد	0
اقر	1
اقرب	0
اقسم	0
اقصي	-2
اقل	0
اقليم	2
اقليه	0
اقنع	2
اقوي	0
اكبر	-1
اكتسبت	2
اكثر	-1
اكد	-1
اكرام	3
اكرم	2
اكل	-1
اكيد	0
ال	0
الآثار الجانبية	-2
الأبطال	2
الأبله	-4
الأحمق	-4
الأختام	3
الأخطاء	-2
الأخطار	-2
الأذى	-1
الأرامل	-1
الأرباح	2
الأرق	-2
الأشياء التي لم تحبها	-2
الأصول	2
الأضرار	-2
الأعباء	-2
الأعصاب	-1
الأمراض	-1
الأنانية	-2
الأوغاد	-5
الإبلاغ الخاطئ	-2
الإختناقات	-2
الإرداف الخلفي	-1
الإرهابيين	-2
الإساءة	-3
الإعاقة	-2
الإعجاب	3
الإعجابات	2
الإلباس	-2
الإمساك	-2
الإنتهاك	-2
الإنجازات	2
الإنقاذ	-2
الإهتمامات	1
الإيذاء	-3
الا	0
الابتكار	1
الابتهاج	3
الاتارب	-3
الاتجاه الصحيح	3
الاتفاقية	1
الاحتجاجات	-2
الاحتشار	-2
الاحتفال	3
الاحتيال	-3
الاحكام	-1
الازدراء	-2
الاستخفاف	-1
الاستدامة	1
الاستقالة	-1
الاطر	-3
الاعتداءات	-2
الاعتذار	-1
الاعتزاز	2
الاغتيالات	-3
الانتصارات	3
الباني	2
البخور	-2
البريد الالكتروني غير المرغوب	-2
البريق	3
البهيجة	4
التأنيب	-2
التالفة	-3
التبخير	-2
التبرئة	2
التبسيط	-2
التبول	-3
التثاقل	-2
التثبيت	3
التحدي	-1
التحديث	2
التحريفات	-2
التحفيز	1
التحقق من صحة	1
التحقيق	-2
التخفيضات	-2
التخلص منها	-1
التخلف	-2
الترحيل	-2
التردد	-2
الترويج	-2
التزام	2
التستر	-3
التسلط	-2
التشدق	-3
التصالح	2
التصفيق	2
التصلب	2
التصور	1
التظاهر	-1
التعاسة	-2
التعبيس	-2
التعجيزية	-2
التعذيب	-4
التغاضي	-1
التفاؤل	2
التقاضي	-2
التقليل	-1
التقيؤ	-3
التلاعب	-1
التلوث	-2
التمكين	2
التمنيات	1
التمييز	-2
التنكر	-1
التهديد	-2
التهديدات	-2
التهرب	-2
التوعية	2
التوفيق	2
التي تعاني منها	-3
الثدي	-2
الثقة بالنفس	2
الثوار	-2
الجانب السلبي	-2
الجحيم	-4
الجرائم	-2
الجلود	-1
الجمل	-2
الجناة	-2
الجنازات	-1
الجنايات	-3
الجنة	3
الجوائز	3
الحاد	-1
الحب سخيف	4
الحداد	-2
الحذر	2
الحريات	2
الحسد	-1
الحسناوات	3
الحكم	-2
الحماقة	-2
الحمد	3
الحمدلله	0
الحمقى	-2
الحمير	-4
الحميم	3
الحوادث	-2
الحوثي	-3
الحوثيون	-3
الحيل	-2
الخ	0
الخائن	-3
الخاسر	-3
الخطف	-2
الخلافات	-2
الخلط	-2
الخوف	-2
الخيال	-2
الدافع	2
الدعم	2
الدفء	2
الدواعش	-2
الدوافع	-2
الذنوب	-2
الذي	-3
الذين يعانون من	-2
الرائد	2
الرابط	2
الراحة	2
الراحمين	2
الراغبين	1
الرشوة	-3
الرضا عن النفس	-2
الرفض	-2
الرقابة	-2
الرقيب	-2
الزائد	-1
الزائفة	-3
الساحق	-1
السارق	-2
السجن	-2
السجناء	-2
السخرية	-2
السخط	-2
السطو	-2
السفلي	-2
السلطة	1
السماح	1
السموم	-2
السويس	-2
السيسي	-2
الشتائم	-2
الشرج	-4
الشك	-1
الشكر	-2
الشكوك	-1
الشكوى	-2
الشمولية	-2
الصدمات	-2
الصراعات	-2
الصعب	-1
الصفات	2
الصفويين	-1
الصلاة	1
الصورة النمطية	-2
الضباب الدخاني	-2
الضحك بصوت مرتفع	3
الضرب	-1
الضربات	-1
الضغط	-1
الضغوطات	-2
الضيقات	-2
الطائش	-2
الطلب	-1
الطواعين	-3
العاجلة	-1
العجز	-2
العدو	-2
العدواني	-2
العدوى	-2
العزيز	2
العزيزة	2
العشق	3
العضو التناسلي النسوي	-5
العطس	-2
العفو	2
العقبات	-2
العناق	2
العنصريين	-3
العنف ذات الصلة	-3
العيوب	-2
الغائب	-1
الغائبين	-1
الغرامات	-2
الغريب	-1
الغسل الأخضر	-3
الغسيل الأخضر	-3
الغشاش	-3
الغشاشون	-3
الغيرة	-2
الف	0
الفائز	4
الفاشيين	-2
الفتك	-2
الفخاخ	-1
الفرص	2
الفشل	-2
القبعى صانع القبعات	-3
القدرة	2
القرف	-4
القزم	-2
القصور	-2
القمع	-2
القى القبض	-3
القي	1
الكآبة	-1
الكالينجيون	2
الكراني	-2
الكفاءات	1
الكلبات	-5
الكلبة	-5
الكمال الداعر	4
الكنوز	2
الكوارث	-2
اللات	-3
اللاذعة	2
اللبنانين	3
اللعنة	-2
اللعين	-2
الله	1
اللهم	2
اللوم	-2
اللياقه البدنيه	1
الم	-2
المآسي	-2
المؤامرات	1
المؤكد	1
المؤمنون	3
الماس	1
المانيا	1
المباعة	-1
المبالغات	-2
المبالغة	-2
المبالغة في رد الفعل	-2
المتشائمون	-2
المتشدقون	-3
المتشككين	-2
المتصادمة	-1
المتطرفين	-2
المتظاهرين	-2
المتعجرف	-2
المتعصبون	-2
المتنازع عليها	-2
المتنازعين	-2
المتنافسة	-1
المتهم	-2
المتوقفة	-2
المجاملات	2
المجانين	-3
المجرمين	-3
المجيد	2
المحاصرين	-2
المحتال	-4
المحتالين	-4
المحرومين	-2
المحسنين	2
المخاطر	-2
المخالف	-2
المخالفة	-2
المخاوف	-2
المخلفات	-1
المداخل	2
المدافعون	2
المدخلي	1
المدعومة	1
المذنب	-2
المرتجع	-1
المرح	2
المروع	-2
المستحسن	1
المستشفى	-2
المستوطنات	1
المسرات	3
المشتبه بهم	-1
المشتركة	1
المشكله	-2
المشمع قماش مزيت	2
المضاربة	-2
المضربين	-2
المعارك	-1
المعزى	2
المعشوق	3
المعطل	-2
المعنف	-3
المعنية	-2
المفاجآت	-2
المفارقة	-1
المفرطة	-2
المفسدة	-3
المفضل	2
المفضلة	2
المفلس	-2
المقاطعات	-2
المقاطعة	-2
المكافآت	2
المكتئب	-2
الملوث	-2
الملوثات	-2
الملوثين	-2
المنافس	-1
المنتصرون	3
المنتظر	-1
المنتقم	-2
المنتقمون	-2
المنقذ	4
المنهجي	2
المنير	2
المهدد	-2
المهينة للكرامة البشرية	-2
الموافقات	2
الموت	-2
الموثوقية	2
الموجع	-2
الموهومين	-2
الميت	-2
الناقد	-2
النبيل	2
النجاح	3
الندم	-2
النزاعات	-2
النزاعي	-2
النزاهة	2
النشوة	3
النضالات	-2
النعيم	3
النقاد	-2
النهضة	2
اله	1
الهدوء	3
الهروب	-1
الهزات	-2
الهمجية	-2
الهي	0
الوصول	1
الوفاء	2
الي	-2
اليأس	-2
ام	0
اماره	-1
امام	1
امان	1
امتعاضي	-2
امر	1
امراه	0
امريكا	-2
امريكي	0
امسي	4
امل	0
امن	-1
امه	0
امي	3
امير	-1
امين	1
ان	-1
انا	0
انتحار	-2
انتحاري	-2
انتشار	-1
انتشر	-1
انتصار	4
انتصارات	4
انتصر	4
انتظر	-1
انتعش	2
انتقاد	-2
انتقام	-2
انتقد	-2
انتقص	-2
انتقم	-2
انتمي	-2
انتهازي	-1
انتهاك	-2
انتهاكات	-2
انتهكت	-2
انتهي	0
انجس	-3
انجل	2
انجيل	1
انحرف	-3
انحياز	-1
اندلاع	-2
اندلس	0
انزل	2
انزلاق	-1
انس	1
انسان	0
انسانيه	0
انسجام	2
انسحاب	-3
انضم	1
انعكاس	-2
انقاذ	2
انقطاع	-2
انقطاع التيار	-2
انكر	-1
انهار	-2
انهيار	-2
انهيارات	-2
اهان	-2
اهدي	0
اهل	0
اهلك	0
اهلي	0
اهم	1
اوان	-2
اوربا	-1
اوربي	-3
اوسط	-1
اوقف	-1
اول	0
اي	-1
ايا	1
ايد	0
ايران	-1
ايراني	-1
ايش	-2
ايمان	1
ايه	0
ب	0
بأسعار معقولة	2
بؤس	-2
بإخلاص	2
بائس	-3
بائع	2
بائع متجول	-2
باب	0
باحباط	-1
بار	0
بارد	1
بارز	1
بارعا	3
بارك	2
بازدراء	-2
باستياء	-2
باسم	2
باضطهاد	-3
باطل	-2
باع	-2
باعجاب	3
باقي	0
بال	0
بالإكراه	-2
بالتحقق من صحة	1
بالتقيؤ	-3
بالتواطؤ	-3
بالجمله	3
بالحرج	-2
بالذعر	-3
بالغت في رد فعلها	-2
بالفزع	-2
بالملاحقة القضائية	-1
بانفعال	-2
باهر	3
باهل	1
بايخ	-2
بتأييد	2
بتخدير	-2
بتويتر	-4
بث	-1
بثقة	2
بجنون	-3
بحث	-1
بحر	0
بحرين	0
بحزن	-2
بحنان	2
بخاري	1
بخبرة	2
بخشونة	-2
بخور	-2
بخوف	-2
بخيل	-2
بد	-1
بدا	0
بدد	-2
بدس	-3
بدع	-1
بدعة	-2
بدعه	0
بدل	0
بدن	0
بدون فائدة	-2
بدوي	0
بديع	3
بدين	-3
بر	1
برأ	2
برأت	2
بربري	-2
برد	2
برر	2
بررت	2
بركات	3
بركة	3
بركه	2
برنامج	3
بريء	-2
بريد مؤذي	-2
بريطانيا	0
بز	-5
بساطة	1
بسالة	3
بسخاء	2
بسرعة	2
بسعادة غامرة	5
بسلاسة	2
بسلام	1
بسلبية	-1
بسيط	0
بشار	-2
بشاعة	-3
بشجاعة	3
بشر	0
بشع	-3
بشكل ايجابي	2
بشكل رائع	4
بشكل سيئ	-3
بشكل غير قانوني	-3
بشكل مناسب	2
بشكل واضح	2
بصرامة	3
بصري	1
بطالة	-2
بطرك	-2
بطريرك	1
بطريقة مضللة	-2
بطل	2
بطولي	3
بطون	2
بظرافة	2
بعث	0
بعد	0
بعصبية	-2
بعض	-1
بعض الأنواع	0
بعناية	2
بعنف	-3
بعنوان	1
بعيد	-1
بغباء	-2
بغض	-2
بغيض	-2
بفخر	2
بفرح	3
بق	0
بقر	0
بقسوة	-2
بقي	-1
بكاء	-1
بكت	-2
بكر	0
بكي	0
بل	0
بلا	-2
بلا عيب	2
بلا مأوى	-2
بلا هدف	-2
بلاء	1
بلاه	-2
بلد	0
بلطجي	-2
بلغ	1
بلى	1
بليند	-1
بمرح	2
بن	0
بناء	0
بنت	0
بنجاح	3
بندقية	-1
بني	-2
بهج جدا	3
بهجة	3
بهر	-3
بهيج	2
بوذي	0
بورما	0
بوضوح	1
بوفرة	2
بوقاحة	2
بول	-2
بيان	2
بيت	0
بيع	2
بين	1
بينما	0
تأبين	-2
تأثرت	3
تأجيل	-1
تأخر	-1
تأخير	-2
تألق	3
تأملي	1
تأمين	2
تأنيب	-3
تأوه	-2
تأييد	2
تاب	1
تابع	0
تاجر	0
تارد	-2
تاريخ	0
تاريخي	1
تافه	-2
تاق	-3
تاكد	-1
تام	2
تامل	0
تباكى	-2
تبتئس	-2
تبجح	-3
تبذير	-2
تبرئ	2
تبرئة	-3
تبرع	2
تبسيط	-2
تبع	-1
تبنى	1
تبني	-2
تتأثر	-1
تتبرع	2
تتبنى	1
تتحلل	-2
تتفاقم	-2
تتكون من	-1
تتمتع	2
تجاهل	-2
تجاهله	-2
تجاوز	-2
تجتاح	2
تجربه	0
تجلي	-1
تجميل	3
تجنب	-1
تجويف	-2
تحالف	-2
تحايل	-2
تحتفل	3
تحجرت	-2
تحدث	-1
تحدي	-1
تحديث	2
تحديثها	2
تحديد	-1
تحذير	-3
تحذيرات	-3
تحرير	0
تحريض	-3
تحريض علي العصيان	-2
تحريف	-2
تحريم	-2
تحسن	2
تحسين	2
تحشر	0
تحطم	-2
تحفة	4
تحفيز	2
تحقيق	2
تحميل	2
تحول	-1
تحويل	-1
تحيات	2
تحية	1
تحيه	3
تحيي	2
تخريب	-2
تخفيضات	-1
تخفيف	1
تخلف	-2
تخلى	-2
تخلي	-1
تخويف	-2
تخويفه	-2
تخيل	-2
تداعيات	-2
تدخل	-2
تدمر	-3
تدمير	-3
تدهش	2
تدهور	-2
تدهورت	-2
تدين	-2
تذكر	0
تذمر	-2
تراث	2
تراجع	-1
تراخ	-2
ترامب	-3
ترتفع	1
ترجيع	-1
ترحب	2
ترحل	-2
ترحيل	-2
تردد	-2
ترسخ	2
ترعب	-3
ترف	2
ترقب	-1
ترك	0
تركي	0
تركيا	0
ترويج	1
تزداد سوءا	-3
تسامح	2
تستخف	-2
تستعد	-2
تستمر	-1
تستنكر	-3
تسرب	-1
تسربت	-1
تسلية	3
تسليط الضوء	2
تسمع	0
تشاؤم	-2
تشارلز	-4
تشجيع	2
تشنج	-1
تشهيري	-2
تشوبها شائبة	2
تشوهات	-2
تشويه	-2
تشيع	0
تصادم	-1
تصدي	-1
تصرف	-2
تصفيق	2
تصلب	-2
تضامن	2
تضليل	-3
تطارد	-1
تطارده الاشباح	-2
تطبيع	0
تطرف	-1
تطهير	-1
تطور	-2
تظاهر	-1
تعارض	-2
تعاسة	-2
تعاطف	2
تعالي	0
تعامل	0
تعانق	1
تعاون	-1
تعايش	0
تعب	-2
تعبث	-2
تعبدي	2
تعبير	0
تعتز	2
تعجيزية	-2
تعدد	1
تعدوا	-2
تعدى	-2
تعذيب	-4
تعريض	-1
تعزية	2
تعزيز	1
تعطلت	-2
تعطيل	-2
تعقل	2
تعقيد	-2
تعلم	0
تعليق	-1
تعليم	0
تعيس	-2
تعيق	-2
تغريد	0
تغزو	-2
تغيير	0
تفاقم	-2
تفرق	3
تفسد	-3
تفسير	2
تفشي	-2
تفضل	2
تفضيلا	2
تفكير	-2
تفوق	3
تقاتل	-2
تقبل	-1
تقدر	2
تقدم	2
تقدير	2
تقديرات أدنى من الواقع	-1
تقرير	1
تقوي	0
تقوية	2
تقويض	-2
تقويضه	-2
تقيأ	-3
تقييد	-2
تقييدي	-1
تكدر	-2
تكريم	2
تكفير	0
تكلفة	-2
تكلم	0
تلاعب	-1
تلاقي	1
تلطخ	-2
تلف	-3
تلقي	1
تلقين	-2
تلقينهم	-2
تلوث	-2
تلوح في الأفق	-1
تلويث	-2
تم	-1
تم الالغاء	-1
تم الحفظ	2
تم حلها	1
تمام	0
تماما	3
تمتص	-3
تمديد	1
تمرد	-2
تمكين	2
تملكي	-2
تمني	-1
تمويه	-1
تميز	-2
تميم	-1
تمييزي	-2
تناسب	1
تنافس	-1
تنافسي	2
تناقض	-3
تنتهج	-2
تندم	-2
تنظيم	-2
تنعى	-2
تنهد	-2
تنوير	2
تهانينا	2
تهجير	-1
تهدئة	2
تهديد	-2
تهذب	1
تهرب	-2
تهريب	-2
تهريبها	-2
تهنئة	2
تواجد	0
توافق	1
توبيخ	-2
توتر	-1
توحيد	0
توراه	1
توسط	-3
توصف	-2
توصي	2
توفي	-3
توق	1
توقع	1
توقف	-1
توقفت	-1
توكل	4
تويتر	-1
تيار	1
تيميه	0
ثأر	-2
ثائر	-2
ثابت	2
ثابر	-1
ثاكل	-2
ثالث	1
ثاني	0
ثبات	1
ثبت	0
ثراء	2
ثروة	2
ثري	2
ثقافه	-2
ثقة	1
ثكل	-2
ثلاث	0
ثمل	-2
ثور	1
ثور بصورة مبالغة	-2
ثوره	0
ثوري	-2
جاء	-1
جائزة	3
جائزة او مكافاة	2
جائع	-2
جاحد	-3
جاذبية	2
جار	0
جاز	0
جاسم	-2
جاع	-2
جافي	1
جامع	0
جامعه	0
جانب	0
جاهل	-2
جبان	-2
جثة	-1
جد	0
جدال	-2
جدي	2
جديد	1
جدير بالملاحظة	2
جذاب	2
جذب	1
جذل	2
جذلان	3
جرأة	2
جرائم	-3
جرائم القتل	-2
جرح	-2
جره	-1
جري	-1
جريء	3
جريح	0
جريمة	-3
جريمه	-3
جزائر	0
جزع	-3
جزيره	-1
جزيه	-3
جسارة	2
جسد	1
جشع	-3
جعل	1
جل	0
جلال	4
جلد	-1
جماع	0
جماعات الضغط	-2
جماعه	1
جمال	3
جمع	1
جملة او حكم على	-2
جمهور	0
جمهوري	0
جميع	2
جميل	3
جميل المظهر	3
جميلة	1
جن	-1
جنازة	-1
جناية	-3
جندي	0
جنس	-1
جنسي	3
جنه	1
جنوب	-1
جنوبي	1
جنون	-3
جنونا	-2
جنوني	-3
جهاد	0
جهد	2
جهل	-2
جهنمي	-2
جو	0
جواب	0
جواهر	1
جودة	2
جوز	-3
جوع	-2
جوهرة	1
جوهري	1
جوهريا	1
جيد	3
جيد جدا	4
جيدة سخيف	4
جيش	-1
حائر	-2
حاج	1
حاجز	-2
حاجه	0
حاخام	0
حادث	-2
حارب	-1
حازم	2
حاسم	1
حافظ	1
حاقد	-2
حاكم	0
حال	-1
حالا	1
حالة طوارئ	-2
حالم	3
حاليا	-1
حامل	1
حاول	-2
حب	3
حبس الرهن	-2
حبيب	0
حثاله	-3
حج	0
حجاب	0
حجب	-1
حجر	-1
حجز	-2
حجم	-2
حد	0
حدائق ملاهية	3
حدادي	-2
حدث	0
حدود	-1
حديث	1
حذر	-1
حذف	1
حر	1
حرام	-2
